6,8,1,8,0,5,8,0,8,1,5,3,1,3,2,2,8,0,2,3,1,7,4,2,0,2,0,3,0,2,17,3,4,2,6,6,57,0,13,10,0,1,1,1,15,5,0,2,5,5,0,2,4,66,1,7,0,2,9,0,0,1,3,1,2,0,9,1,0,1,0,5,60,6,4,4,0,12,2,2,1,0,4,0,7,3,4,4,0,10,2,7,4,9,5,2,0,2,6,0,6,6,10,3,5,2,8,16,32,1,6,7,5,5,0,5,5,0,5,3,0,2,1,5,3,1,6,10,0,2,3,8,0,1,5,0,2,0,1,4,83,5,24,2,4,0,3,5,6,2,8,85,2,8,6,4,12,6,6,4,6,1,1,2,1,2,4,1,5,5,1,5,0,24,12,7,7,0,15,9,4,3,1,2,5,2,3,0,9,3,2,6,10,2,0,4,0,9,3,5,4,68,5,0,1,4,1,11,1,6,10,0,1,7,56,5,3,11,6,8,1,21,24,2,2,27,2,4,2,1,2,4,7,5,3,6,0,0,9,2,13,1,5,1,1,5,4,6,0,9,5,0,21,4,12,1,1,2,2,0,5,6,0,11,0,0,2,3,5,0,0,14,2,0,0,4,3,2,8,0,7,1,13,5,7,4,13,1,0,8,0,1,2,0,0,12,6,0,8,6,0,0,0,0,0,1,11,5,0,0,0,10,5,13,0,14,5,8,0,1,1,7,0,1,4,4,0,5,2,2,4,22,1,0,9,30,8,2,0,1,2,0,0,1,10,6,0,1,0,15,8,10,8,4,1,0,10,2,0,10,5,2,0,2,0,1,7,3,5,5,6,1,0,0,0,2,11,8,3,1,18,2,1,6,3,6,3,1,1,3,0,2,0,2,2,4,4,32,7,1,2,2,6,79,26,6,6,11,9,16,19,6,0,20,0,2,1,1,0,8,1,0,2,8,17,4,9,8,0,1,0,0,3,8,1,23,0,3,2,2,10,62,5,7,2,3,2,5,6,9,6,3,0,11,37,8,0,0,3,6,1,5,10,6,7,8,0,16,5,5,0,2,10,12,0,10,12,0,48,7,0,5,3,9,1,5,5,1,8,1,11,6,8,13,7,1,1,6,0,4,12,1,7,2,10,1,3,0,5,4,11,0
1,0,25,0,0,0,28,0,0,0,6,0,0,2,0,0,4,0,0,0,0,0,0,5,0,1,0,9,0,29,0,0,0,0,0,0,0,0,0,99,0,0,0,0,4,2,0,1,0,1,0,0,15,0,0,7,0,0,0,2,0,0,0,2,58,1,0,10,0,0,0,11,24,4,0,0,0,0,0,0,0,0,2,0,3,0,9,3,0,15,0,0,0,0,6,4,0,0,2,4,0,0,6,0,0,2,38,0,0,0,0,4,0,2,0,2,2,0,0,5,0,9,0,11,0,0,0,0,0,0,1,0,0,12,0,0,0,0,0,0,0,61,44,0,40,0,0,0,0,0,9,0,1,0,0,0,4,0,5,5,8,2,0,0,0,8,7,0,0,5,0,0,0,0,6,0,0,0,12,3,0,1,0,0,0,0,0,0,1,0,9,0,3,0,0,0,0,0,0,12,0,22,7,12,0,0,1,4,0,2,0,86,0,1,0,5,0,10,0,4,7,17,3,0,2,0,0,26,3,0,0,16,2,1,3,3,0,3,0,0,6,8,1,0,2,2,5,3,31,5,0,0,0,0,2,2,1,2,0,9,0,11,3,3,0,0,0,2,0,0,1,13,3,1,0,0,0,37,11,0,0,1,31,7,6,4,2,0,0,2,0,0,0,5,0,0,0,0,0,81,2,21,0,0,0,7,0,5,1,1,6,1,0,2,10,2,0,30,0,7,1,49,0,0,19,0,1,0,0,0,0,25,0,0,0,2,2,1,0,0,7,4,0,3,9,0,0,0,0,3,1,0,0,2,74,0,20,0,0,1,2,0,0,4,6,0,0,0,7,0,6,0,1,0,0,0,0,0,0,1,2,2,1,12,0,2,1,6,0,38,0,0,0,8,0,31,1,21,2,0,0,4,2,0,16,6,7,0,2,2,0,0,0,23,0,0,0,0,0,0,0,0,0,0,30,0,0,25,0,2,0,0,0,1,18,11,6,75,7,3,1,41,7,0,3,0,2,0,0,9,19,4,0,10,35,10,2,14,1,5,0,5,0,0,1,0,0,10,0,0,1,0,0,2,0,0,5,0,0,11,0,3,3,0,0,1,6,0,1,39,8,7,1,0,0,0,0,1,0,39,0,1,0,5,1,0,5,0,0,7,2,0
1,1,4,10,0,0,7,2,0,0,42,0,0,3,1,2,14,2,4,0,4,19,0,0,0,0,0,20,0,5,41,4,9,0,16,0,0,5,0,13,0,1,0,0,19,28,3,0,37,18,1,2,7,0,0,3,0,0,0,5,4,1,5,3,2,5,1,2,2,3,0,5,23,37,0,0,0,5,14,0,14,0,0,1,10,0,8,16,0,16,3,30,18,0,6,2,0,0,4,3,5,0,11,0,1,6,7,0,0,0,0,1,0,12,0,5,3,0,1,0,0,0,0,24,0,2,2,4,0,1,1,1,1,1,0,2,2,0,0,0,0,4,7,0,2,0,35,18,0,17,20,0,53,0,0,0,4,0,30,22,31,0,0,1,12,16,0,0,1,0,2,1,0,0,3,0,11,0,4,0,0,0,0,0,19,10,0,0,5,0,7,5,8,11,2,14,0,0,0,1,0,35,0,4,0,0,4,6,0,14,0,16,3,8,0,3,1,8,23,18,0,16,2,16,7,0,0,2,18,4,1,9,6,8,20,7,0,0,4,5,1,4,5,0,12,6,11,4,2,20,0,5,0,0,5,32,0,0,0,0,0,0,0,9,4,0,1,0,0,2,0,23,14,40,0,0,11,27,1,3,2,4,13,1,42,7,5,0,2,13,0,0,1,0,0,4,6,0,0,6,7,1,2,2,0,1,5,4,3,0,1,7,0,14,0,4,0,19,0,0,13,1,0,0,0,0,26,2,0,0,11,31,1,0,2,28,0,7,0,6,1,7,2,1,6,0,0,8,0,13,3,0,0,0,3,8,11,0,0,7,2,33,0,22,2,7,0,32,25,0,0,2,1,0,3,0,0,0,0,0,15,2,1,8,0,2,29,1,0,3,0,0,0,0,25,17,0,13,9,0,4,1,0,0,22,3,14,1,3,6,5,0,0,9,0,0,4,13,0,0,3,9,7,3,2,0,1,3,0,1,0,0,0,14,1,16,1,10,0,16,0,15,23,22,27,0,11,0,0,11,12,0,0,5,18,2,40,5,22,20,0,12,0,1,21,0,0,10,31,0,14,0,7,21,1,19,0,1,0,5,0,1,1,0,1,3,7,0,15,9,0,10,0,0,0,7,0,1,1,7,0,17,0,0,1,0,0,0,9,0,0,2
0,5,16,0,0,6,2,0,0,1,3,16,0,4,0,1,10,0,1,2,12,0,1,5,0,2,0,25,0,35,18,4,21,0,21,0,0,0,4,40,0,8,2,1,2,5,3,6,7,0,0,0,8,1,0,17,0,2,0,0,0,0,0,0,4,0,3,28,0,5,0,11,69,1,8,2,2,3,2,5,1,0,5,0,1,0,13,5,0,4,0,4,8,1,7,12,0,0,25,5,2,0,3,0,1,3,4,0,0,0,0,1,0,2,0,0,1,0,0,11,0,3,0,7,0,0,1,3,3,0,2,16,0,5,5,10,0,1,0,0,0,1,37,0,7,27,5,29,1,4,11,3,2,3,0,0,23,2,0,1,10,3,1,0,0,55,0,0,3,1,0,1,0,0,9,2,10,1,23,7,0,2,0,1,5,1,1,0,1,0,2,20,39,1,27,7,0,1,2,14,0,132,15,0,0,1,2,11,0,4,8,0,1,3,2,17,1,2,0,8,4,16,6,0,22,2,0,2,6,1,1,1,2,3,3,5,0,0,0,0,6,8,24,0,2,18,42,16,1,5,3,12,0,6,0,1,3,5,2,1,0,8,7,7,2,2,0,3,2,0,4,7,4,0,0,4,28,13,4,3,1,3,11,0,2,0,3,0,0,1,0,1,1,10,0,2,15,0,8,3,8,8,2,1,32,5,2,0,1,8,2,3,7,7,4,11,0,154,0,15,4,5,0,0,6,0,0,2,1,9,8,9,0,0,6,25,11,0,0,0,0,0,2,2,10,1,5,0,1,6,3,2,0,6,5,0,3,3,6,3,1,2,0,19,5,1,2,0,5,4,28,0,0,0,0,3,4,2,2,0,8,0,0,4,2,3,0,8,6,2,0,5,0,10,0,4,12,12,3,0,5,1,0,0,7,0,4,13,1,7,1,1,0,108,0,9,9,0,0,0,3,2,1,2,3,0,4,7,0,4,1,1,0,7,8,11,4,0,9,6,5,34,1,12,4,3,13,3,12,23,4,4,0,4,88,19,1,1,0,1,0,2,0,1,13,2,0,6,0,3,0,11,19,3,0,4,7,0,0,26,0,5,2,0,1,5,8,0,0,1,0,4,5,1,0,3,11,2,0,6,12,14,10,0,2,25,9,0,0,2,5,5
2,18,8,0,0,4,3,15,0,4,1,6,0,0,2,0,13,0,1,1,4,0,4,13,5,5,0,12,0,9,3,8,8,0,1,0,3,0,15,6,4,5,13,6,1,9,12,4,1,1,2,0,17,5,0,14,9,6,1,0,2,1,0,3,0,0,2,15,0,2,0,18,23,0,14,0,4,6,4,7,2,0,3,0,2,0,2,8,0,17,3,0,0,0,2,7,0,12,2,1,0,1,5,1,0,3,72,0,0,1,2,5,2,19,3,2,1,3,1,7,0,1,0,4,0,2,0,8,0,0,1,3,0,9,20,12,0,0,0,1,4,5,12,1,13,1,7,10,1,0,10,5,1,8,0,0,3,4,12,0,10,4,0,0,0,26,4,4,1,8,2,0,0,1,4,0,3,0,0,7,0,6,0,3,4,4,3,0,2,4,5,13,2,17,11,18,0,6,9,5,0,8,5,9,1,2,2,12,1,0,2,6,0,4,1,11,0,12,0,7,7,69,2,0,11,5,0,5,0,2,2,35,4,0,3,10,2,2,6,3,8,0,9,0,6,11,11,13,10,8,11,7,0,0,14,2,11,12,1,1,0,18,5,6,0,8,0,3,1,1,6,9,5,0,0,0,2,19,3,0,8,4,69,9,1,0,1,2,0,5,0,1,0,11,0,6,3,0,11,5,16,1,0,0,0,6,1,4,0,0,11,9,5,4,2,16,0,2,0,4,2,31,1,0,3,0,0,0,10,1,6,30,7,0,13,1,0,5,0,0,7,7,1,8,19,0,0,1,6,2,0,12,4,7,26,0,5,7,11,12,4,2,0,5,8,5,12,0,1,24,14,0,3,0,0,1,6,5,11,3,3,1,1,10,4,2,1,18,6,1,2,5,0,7,8,33,7,16,0,0,15,12,4,0,4,6,3,15,1,11,1,2,0,10,2,0,1,4,0,0,2,1,2,6,2,0,13,2,0,0,0,0,0,0,11,11,11,3,1,7,3,81,18,14,13,0,11,0,16,66,7,10,0,0,10,7,2,0,2,2,0,0,2,7,3,2,1,4,0,2,1,8,0,7,0,0,17,0,27,10,0,0,0,3,0,1,4,0,0,5,3,2,9,2,0,15,11,0,0,28,10,0,16,6,2,1,1,0,2,0,11,10
40,0,4,0,108,0,2,0,1,29,3,1,0,0,0,0,7,5,1,0,0,12,0,0,0,22,0,5,0,12,0,1,0,0,27,0,0,0,0,2,0,1,0,0,18,2,0,2,5,4,19,2,8,0,0,24,16,0,0,3,28,6,0,0,1,7,1,1,0,16,0,8,11,5,0,5,0,0,2,0,9,0,0,25,1,0,8,1,56,1,4,3,0,2,0,0,44,0,1,1,0,0,3,1,3,2,0,0,0,7,0,8,0,7,1,0,8,0,12,1,1,3,4,0,7,0,1,5,37,0,0,1,0,0,0,0,0,0,2,0,0,0,8,0,0,2,13,0,0,0,9,1,0,4,5,0,15,0,8,1,3,0,2,8,0,15,0,0,0,1,1,5,23,0,4,12,8,0,4,0,0,0,29,1,8,11,2,2,0,0,0,15,14,5,0,0,17,0,0,1,0,13,2,4,8,0,0,0,0,0,0,0,36,10,2,0,0,36,8,7,3,10,8,1,1,0,0,1,0,0,1,14,12,1,1,3,0,0,0,0,2,23,2,3,4,2,17,8,6,1,1,0,0,11,0,5,0,0,0,1,1,2,0,0,0,0,7,2,3,14,0,2,4,0,0,1,4,10,0,0,0,0,7,0,8,7,4,0,0,4,3,0,0,1,0,0,33,7,0,3,0,0,0,0,0,1,0,0,4,33,0,3,1,5,0,0,0,2,2,1,14,1,2,0,1,0,0,13,0,22,0,11,5,2,0,10,1,0,13,0,0,4,7,0,3,0,8,1,2,4,0,6,0,6,1,3,2,11,0,1,0,1,0,12,3,5,0,5,1,0,1,3,1,0,6,4,0,3,0,0,15,4,1,0,0,8,0,1,0,0,3,0,23,2,5,2,0,17,5,0,0,7,0,1,5,0,14,2,2,4,0,2,0,5,0,0,1,0,51,39,5,2,1,4,0,36,0,0,38,10,0,4,10,0,0,6,0,0,1,25,1,36,2,7,17,0,3,0,0,24,0,0,5,1,6,0,3,1,0,1,0,2,0,0,1,2,27,16,16,0,1,0,22,0,0,4,0,2,1,0,0,9,15,0,13,9,13,0,6,1,3,0,0,0,0,0,0,13,0,10,0,0,0,0,4,10,2,0,1,2,0,0
6,1,4,0,65,13,9,0,0,0,0,0,0,5,0,22,31,21,0,5,0,5,0,13,0,2,1,5,4,21,2,1,8,0,3,0,0,0,1,50,2,0,0,0,16,41,0,3,0,4,0,30,2,0,0,13,1,1,0,3,0,0,0,0,2,3,0,4,0,3,18,14,27,2,0,14,0,7,1,0,26,0,0,0,0,1,14,4,4,15,1,2,0,0,5,0,6,0,8,1,5,0,9,0,0,1,33,0,0,0,0,10,0,5,2,1,3,0,1,1,21,1,0,5,0,17,4,13,11,1,30,7,0,1,0,0,1,0,0,2,0,11,37,0,1,1,6,38,31,0,14,0,4,6,0,0,17,0,7,4,14,0,2,0,0,16,0,0,0,5,0,0,1,0,26,0,18,0,20,2,4,3,11,9,3,0,0,2,1,2,4,2,6,15,2,2,11,0,1,0,0,9,1,13,0,24,0,8,0,1,1,2,0,2,0,2,5,52,3,12,1,17,1,0,3,0,0,1,11,1,0,15,0,1,2,9,0,0,0,0,6,5,0,0,1,2,4,5,3,8,0,0,0,19,2,4,0,2,0,0,0,7,5,2,3,0,1,26,0,1,0,30,0,0,20,8,18,4,0,0,8,0,17,0,2,4,13,0,0,6,0,13,0,1,0,6,45,27,0,4,0,3,0,0,3,7,0,8,0,13,0,8,0,10,46,3,0,10,0,1,3,0,0,0,6,0,0,4,0,20,5,14,0,0,0,9,8,1,1,1,2,19,0,0,10,0,1,0,0,8,1,0,0,1,4,17,7,0,0,13,2,1,0,3,4,1,0,4,2,0,0,25,0,0,23,1,2,0,0,0,18,13,0,4,0,0,0,0,0,45,0,0,3,18,1,9,0,15,3,0,0,15,0,0,25,2,4,1,1,26,0,0,0,40,0,0,1,1,7,8,0,1,0,1,1,1,0,7,6,9,27,0,0,0,0,25,0,7,4,10,3,33,7,13,0,0,11,2,0,15,26,1,9,3,37,8,1,3,0,5,1,4,1,0,1,11,1,11,17,5,0,0,11,5,0,1,1,0,0,18,0,7,1,0,0,0,16,2,0,7,8,1,0,0,0,0,0,9,1,18,0,6,0,0,29,2,2,0,1,0,0,1
114,0,20,4,48,0,4,0,0,0,21,1,0,0,0,5,4,13,0,4,0,19,0,0,0,0,2,2,1,32,0,0,13,0,0,0,0,0,0,3,1,0,1,0,13,5,0,0,2,9,4,11,8,0,0,4,2,0,0,5,2,0,3,4,0,0,3,4,2,4,9,6,12,19,0,10,0,0,1,0,14,0,0,0,4,0,0,0,21,10,1,0,0,0,1,0,17,0,0,1,16,0,10,0,2,2,9,0,0,0,0,1,0,24,0,0,1,0,5,0,7,0,1,48,0,10,0,2,21,2,9,4,13,4,1,0,11,0,4,0,0,3,1,0,1,0,0,2,2,0,13,0,28,0,0,0,1,2,30,55,23,0,1,0,0,8,0,0,0,3,1,1,3,0,6,0,4,15,0,1,0,0,23,0,12,18,19,2,11,0,6,0,0,43,0,0,30,0,0,1,0,1,0,85,4,0,0,0,0,4,0,3,1,0,0,5,8,128,17,14,0,13,9,0,7,0,0,0,2,4,0,17,0,3,9,2,0,0,2,1,0,24,8,0,22,4,0,1,20,2,0,0,0,0,0,30,6,1,0,0,0,1,0,0,0,0,0,0,0,7,0,7,3,18,7,1,0,11,3,0,1,1,13,4,20,3,5,0,0,23,2,0,9,0,0,13,5,9,0,7,0,4,0,0,0,0,13,14,0,27,8,0,4,3,5,3,0,1,0,0,21,0,0,0,1,0,4,0,0,9,2,15,0,1,0,12,0,14,16,0,6,28,0,8,9,0,2,2,0,7,0,0,0,1,2,18,5,0,0,1,18,5,0,13,11,1,0,4,6,53,0,16,0,0,14,20,0,0,0,0,30,37,1,7,0,0,14,5,0,21,1,0,19,1,0,10,0,2,1,0,0,28,0,0,22,4,4,0,0,9,0,0,0,2,0,0,0,5,21,86,18,1,3,1,1,159,0,9,20,32,16,0,1,0,8,2,1,12,0,13,18,7,7,2,6,0,2,0,0,20,7,2,3,0,2,0,5,3,41,6,0,36,0,0,2,8,3,27,30,0,1,0,0,8,1,0,0,14,0,0,0,15,0,0,0,2,4,0,1,9,8,11,0,1,0,0,0,2,9,34,0,0,0,1,6,0,0,0,8,0,0,0
10,0,9,0,74,0,11,0,0,1,1,0,0,0,0,0,29,6,0,1,0,6,0,0,0,2,0,1,0,16,10,1,0,0,8,0,0,0,0,26,0,0,0,0,5,7,0,0,3,7,0,9,2,0,0,15,10,0,0,9,1,0,2,8,1,11,2,10,0,0,2,16,38,3,0,4,0,0,3,0,2,0,0,0,2,0,16,0,23,17,0,9,0,1,9,0,17,0,4,1,31,0,4,0,7,1,42,0,0,0,0,0,0,7,0,2,0,0,2,5,1,0,1,29,0,0,6,22,26,0,1,21,0,1,1,0,0,0,2,0,0,1,32,0,0,0,16,5,0,0,10,0,4,0,0,0,67,0,9,4,4,0,0,0,0,2,0,0,0,0,0,6,5,0,9,1,0,0,9,0,0,0,27,0,7,4,0,0,1,0,2,16,24,21,0,0,29,0,0,0,0,54,4,3,4,0,0,6,0,3,0,13,0,5,0,1,0,32,3,22,0,53,4,0,0,0,0,1,2,0,0,4,5,2,7,9,0,0,0,1,1,38,1,0,3,0,36,8,2,8,0,0,0,0,2,0,0,0,0,0,0,4,0,6,0,0,0,4,0,2,0,4,2,7,0,4,0,0,0,0,2,0,20,0,5,19,8,0,0,8,3,0,2,0,0,1,1,4,0,1,0,3,0,0,9,1,1,11,0,23,0,0,1,20,34,0,0,78,0,0,0,0,0,0,3,0,3,4,0,0,5,7,1,1,0,8,16,4,20,0,1,5,0,1,10,0,3,1,0,5,0,0,0,19,1,6,4,0,0,1,1,2,0,4,12,0,0,3,19,3,0,9,0,0,6,0,2,0,0,1,28,7,0,0,0,2,1,1,0,9,0,0,21,1,2,6,0,12,4,1,0,31,0,0,4,0,1,16,0,15,1,0,0,96,0,0,0,4,24,9,0,0,1,1,5,2,0,0,20,39,8,0,0,3,0,11,0,6,0,49,2,12,13,2,1,0,4,1,1,10,23,0,1,2,43,2,0,1,3,6,0,15,0,2,15,1,6,3,3,2,4,0,11,9,0,1,0,0,0,4,0,42,10,0,0,1,17,39,0,2,3,3,0,0,0,0,0,6,0,27,0,11,0,0,2,3,0,0,0,1,0,0
101,0,8,0,72,5,8,0,0,0,1,0,0,0,0,10,22,8,0,1,0,13,0,0,0,0,1,1,1,18,5,0,1,0,1,0,0,0,1,37,0,0,0,0,13,16,0,3,0,3,0,12,4,0,0,12,3,1,0,5,0,2,0,0,5,24,6,15,0,0,1,9,14,11,0,8,0,1,0,0,8,0,0,0,0,0,45,0,22,15,0,1,0,1,8,0,27,0,1,0,21,0,8,0,0,0,4,0,0,0,0,6,0,0,1,1,3,0,2,1,5,0,0,11,0,2,0,11,27,0,13,16,1,0,0,2,0,0,2,0,0,2,19,0,2,0,1,4,13,1,9,0,9,0,0,0,59,2,14,2,8,1,0,0,0,3,0,0,0,2,0,1,1,0,17,0,0,0,8,1,0,0,29,0,3,0,1,0,0,0,2,0,2,8,0,2,33,0,3,2,0,9,4,5,3,0,0,1,0,1,0,0,1,0,0,4,0,21,0,17,1,13,4,0,4,0,0,0,1,0,0,10,2,1,5,2,0,0,4,0,6,14,0,1,0,2,39,3,7,3,0,0,0,2,2,1,2,1,0,2,0,5,0,2,0,0,2,4,0,1,0,29,3,0,2,0,1,19,6,0,4,2,13,1,12,20,14,0,0,7,1,1,0,0,0,5,4,5,0,0,7,14,0,0,1,0,0,1,0,29,3,1,0,11,11,2,0,6,0,0,79,3,0,0,24,0,0,0,0,5,0,11,0,0,2,6,26,2,21,0,15,7,0,2,13,0,1,0,0,2,0,0,0,2,8,6,13,0,0,5,2,0,0,1,14,0,0,11,3,15,0,10,0,0,7,1,3,0,0,0,39,21,0,2,0,1,0,12,0,4,0,0,21,0,0,24,0,17,1,1,3,66,0,0,9,4,4,4,3,18,1,0,0,7,0,0,0,0,25,52,0,0,0,2,1,100,1,13,31,45,9,0,0,1,1,21,0,1,6,76,5,28,17,7,0,0,2,2,0,12,17,1,3,1,13,0,0,12,1,4,0,4,0,5,0,0,7,16,1,1,1,0,3,4,0,0,0,0,0,1,0,15,9,0,0,0,24,12,0,1,8,0,0,0,0,0,0,57,0,48,0,12,1,0,12,13,1,0,0,0,2,0
9,0,12,0,69,1,12,0,0,0,1,0,0,1,0,0,16,6,0,0,0,0,0,0,0,0,0,5,0,46,0,0,0,0,1,0,0,0,0,36,0,0,0,0,2,19,0,0,0,3,0,10,3,0,0,24,2,6,0,4,1,1,0,0,2,0,2,6,0,0,1,18,20,1,0,0,0,2,0,0,2,0,0,1,0,0,36,0,23,19,1,4,0,0,6,0,23,0,14,1,19,0,11,0,1,2,21,0,0,0,0,7,0,5,6,4,4,0,3,1,1,0,1,16,0,0,0,17,29,0,2,7,0,17,0,0,0,0,4,0,0,4,27,0,3,0,3,5,0,0,21,0,11,2,0,0,70,0,11,2,12,0,0,0,1,31,0,0,0,0,0,0,5,0,12,0,0,0,4,0,0,0,25,0,6,1,0,0,1,0,2,4,7,26,0,9,37,0,0,1,0,10,0,51,3,0,7,2,0,0,0,15,9,1,0,10,0,11,2,21,2,40,6,0,0,0,0,4,2,0,2,19,4,6,11,3,0,0,4,0,2,50,0,0,3,2,45,1,8,9,0,0,0,0,2,0,0,2,0,0,0,7,0,1,2,0,4,7,0,2,0,12,2,0,0,1,3,3,0,0,3,1,38,0,2,2,5,0,1,2,3,0,1,0,0,2,18,4,0,1,0,6,0,0,5,1,8,2,0,32,0,2,0,11,4,1,0,37,0,0,1,5,0,0,5,0,1,1,0,0,2,26,0,0,0,2,13,3,20,0,0,6,0,2,6,0,6,0,0,28,3,0,0,1,10,6,6,0,0,10,2,1,0,17,23,0,0,3,13,0,0,9,0,0,6,3,0,0,0,4,24,10,2,2,0,1,2,3,0,21,0,0,22,3,2,5,0,21,3,0,0,52,1,0,22,0,5,0,10,12,10,5,0,27,0,0,1,2,29,3,0,0,0,7,9,6,0,3,23,35,8,0,0,0,2,8,0,38,0,29,0,27,11,4,6,0,3,1,0,28,34,1,2,5,21,1,0,7,0,5,0,2,0,0,5,1,6,10,1,0,0,0,4,5,0,0,0,0,0,6,0,34,0,0,2,2,17,1,0,3,6,1,0,0,0,0,0,14,0,30,0,3,0,9,4,2,0,0,1,0,0,0
144,0,4,0,73,0,36,0,1,0,0,0,0,0,0,1,23,11,0,0,0,36,0,0,0,2,0,1,2,7,0,1,0,0,0,0,0,0,0,41,0,0,0,0,5,10,0,0,0,0,0,8,1,0,0,0,1,0,0,0,0,0,0,0,5,30,0,0,0,0,4,27,43,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,22,26,0,0,0,0,0,0,21,0,1,0,1,0,5,0,33,0,90,0,0,0,0,1,0,2,0,0,0,0,0,0,6,0,0,28,0,0,0,0,8,0,0,0,0,10,0,0,0,0,12,0,0,3,37,0,0,0,0,0,0,0,20,0,4,0,0,0,2,6,20,2,26,0,0,0,0,0,0,0,0,0,0,0,1,0,7,1,0,0,4,0,0,0,17,0,0,0,0,0,6,0,5,10,1,0,0,0,3,0,0,0,0,15,0,29,1,0,1,1,0,5,0,4,0,0,0,0,0,199,1,12,0,79,0,0,0,0,0,1,0,0,0,56,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,17,0,0,0,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,4,0,0,0,0,0,0,0,337,0,0,26,10,0,0,3,2,0,0,0,0,0,0,10,0,12,0,0,0,0,0,2,1,2,0,8,0,0,0,7,5,0,0,11,0,0,0,0,0,0,0,0,0,47,0,2,0,90,0,0,0,2,0,4,20,0,0,11,0,0,7,0,0,0,0,0,0,0,0,0,1,9,6,0,0,0,0,0,0,4,6,0,0,37,19,0,0,13,0,0,9,13,0,0,0,0,45,16,0,0,0,0,0,0,0,12,0,0,23,0,0,8,0,46,0,0,0,94,0,0,22,0,0,0,0,5,3,0,0,22,0,0,0,0,17,22,3,0,0,0,2,11,0,0,21,0,3,0,0,0,0,1,0,28,0,6,0,109,1,0,0,0,0,0,0,126,9,0,3,0,31,1,8,1,0,5,0,1,0,0,1,1,1,29,36,0,0,0,0,7,0,0,0,0,0,0,0,9,56,6,1,0,21,0,0,0,2,0,0,0,2,0,0,9,0,12,0,0,0,0,0,0,0,0,0,0,0,0
44,0,1,6,74,1,12,0,0,0,2,0,0,10,0,0,0,25,1,1,0,12,7,1,0,7,2,5,1,9,3,9,0,0,5,1,0,0,2,18,0,0,0,0,19,2,0,31,1,5,1,21,17,2,0,14,0,0,0,0,0,0,2,0,7,3,0,5,0,4,27,43,5,5,0,2,0,2,7,0,24,0,0,2,2,10,1,5,3,10,1,11,1,0,15,0,2,15,16,3,7,0,4,0,4,0,42,0,0,6,1,8,0,5,1,8,24,16,2,1,12,0,0,26,0,5,3,12,8,3,15,4,0,1,0,0,0,0,0,5,0,12,18,0,0,0,5,12,1,2,5,0,9,6,0,0,7,0,12,26,12,0,0,0,19,4,0,0,0,5,0,1,0,0,2,1,1,0,9,0,0,0,6,7,1,14,0,0,5,1,2,3,18,48,0,12,14,0,1,0,0,6,0,25,0,0,2,7,0,4,0,0,14,4,0,1,6,5,1,10,1,30,9,1,1,0,0,0,0,0,0,13,8,13,6,2,0,0,6,1,3,3,0,0,0,1,4,5,4,10,0,0,0,19,7,21,0,0,0,1,0,1,0,0,13,0,3,6,0,1,0,2,1,2,21,3,35,13,0,0,2,0,6,0,3,5,7,0,10,8,0,0,0,0,0,0,10,26,0,3,0,6,0,0,17,0,1,8,0,13,0,0,0,0,18,2,1,11,0,0,9,1,0,0,3,0,0,4,0,18,1,16,1,0,1,2,0,1,0,1,0,4,0,0,12,0,25,3,1,19,1,0,0,1,1,21,9,1,0,1,6,3,0,19,15,1,0,2,2,1,0,25,0,1,23,0,0,0,0,0,5,17,0,1,3,2,4,3,0,47,0,0,2,3,1,7,0,8,9,0,1,35,0,0,8,2,6,1,11,11,1,1,0,33,0,0,0,5,8,47,0,0,0,7,1,33,0,7,6,15,24,0,0,3,0,7,0,13,0,5,0,3,9,18,6,0,9,3,0,30,23,0,6,1,4,1,8,36,2,1,3,21,0,0,7,6,2,3,34,1,1,0,9,10,2,8,0,0,0,7,0,10,2,0,1,4,2,4,0,0,0,3,0,5,0,0,0,3,0,4,3,4,1,0,8,0,3,0,2,1,0,2
